,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
1897,0.559619610062915,0.69012996913031,0.20071053703422478,0.3204265897884259,0.4977176635728134,0.47792623557917274,0.2619670711634478,0.5049295344707192,0.5716007238282151,0
1898,0.5016699920148409,0.3445892780725779,0.5692436060760994,0.4769894918719171,0.661265597923663,0.21523215718092692,0.4608889124927025,0.49348277284046327,0.32249071871561735,0
1899,0.27496995474515445,0.3082750434811609,0.32293414651069735,0.5793205072233647,0.4977176635728134,0.32416676839029435,0.2967028956811917,0.6037460994539084,0.8305071682976991,0
1901,0.9094906214843775,0.44520184229560134,0.592023980019522,0.10754074999719325,0.9716499834983546,0.27362273945600263,0.6435762552638795,0.8033503193548842,0.2747738891216638,0
1903,0.3141430638526714,0.3403867916654831,0.6867380873161077,0.6971321153842407,0.9537122073648516,0.498729635799731,0.6098071393349802,0.5945295283844473,0.25860322019258064,0
1904,0.8805459995815934,1.0,0.4893574354628688,0.26108630165342417,0.7332632729075745,0.8415244940085703,0.46079041136930776,0.44076460825192615,0.3126075741389796,1
1905,0.519143857626426,0.3496257709925998,0.4085274716595584,0.5615773594620557,0.10652171525346034,0.45689746659373137,0.8263965624660901,0.6509650438362555,0.548226548350104,1
1908,0.49413401505920873,0.5139293225254867,0.5035626542350188,0.6074407170070626,0.4977176635728134,0.7315233277828499,0.5195439962342979,0.3948890705024145,0.48901597473094277,1
1910,0.4947608102637212,0.7097968596982877,0.2781584141238584,0.5925195703220572,0.9301403818903901,0.7907357209400082,0.5787927449801168,0.12081611635776095,0.5708887286306791,1
1912,0.36235807293423794,0.12923852036859332,0.14475680517001435,0.08211318570480504,0.4977176635728134,0.8868720232366366,0.44587286506730517,0.5172371370329834,0.5777395762969404,1
1913,0.4687826188806041,0.614370105844765,0.45825166684905755,0.746824770415891,0.40265882007204884,0.23322333387451397,0.3962574328467244,0.6582429498739045,0.6715182833551044,1
1914,0.6066460028887547,0.5886313725286316,0.42074708666400107,0.3162423199116848,0.8233752297224475,0.3859970328236379,0.520526720124928,0.2078484839812048,0.7731329894006099,1
1915,0.6321226373903264,0.5291795426197896,0.8877560486620373,0.5522721063807194,0.05772286049957295,0.5122224729877783,0.6939194202133898,0.541258065059983,0.5705310265295316,1
1916,0.3941389880838491,0.41631643508205896,0.458636975796701,0.6714450372585875,0.744670435967202,0.7695813363920047,0.4503635710593643,0.5265866550800506,0.6314941907245122,1
1917,0.6131139090924318,0.7718803730781715,0.624856350775697,0.41704137862653945,0.6682719448943059,0.6264667603931836,0.7423911891293931,0.2923599021695847,0.5649942317044014,1
1918,0.48210070684990336,0.3940773201836613,0.28503379801039164,0.4103541205168223,0.4977176635728134,0.34794971707117245,0.6108077760142915,0.4925336922525536,0.6215088396449191,1
1919,0.4827120198925823,0.4167414305207399,0.2969022609537977,0.41468224249742625,0.7875177914891246,0.5136627200152287,0.5136002185028061,0.48914915682580856,0.7172879106122042,1
1920,0.42837319528796586,0.4933177694947896,0.3082442052018297,0.4025502860138407,0.9063888423569144,0.2422423508788501,0.3562175671627631,0.3205498571589072,0.8873286541057603,1
1921,0.5460357457957454,0.7539033609402277,0.4239541581657438,0.5366793251098253,0.6969797074529347,0.34473344700210795,0.7049695796777709,0.39313657539719726,0.37786852425283185,1
1922,0.519143857626426,0.09832264712584304,0.17604895200151816,0.2683531358681703,0.4977176635728134,0.8826325998479844,0.21670334714161074,0.913730148650724,0.35651690612169357,1
1923,0.47909126761312776,0.5100613893151916,0.3764196196336181,0.3996985594647264,0.23573847001842405,0.5965166846615629,0.5393076488821682,0.42871577175036035,0.5624436547595894,1
1924,0.21767878736929672,0.1916980205226174,0.24535713750885063,0.46143005598341585,0.5116696000867036,0.6302382821501882,0.4684391843888352,0.42621896599424597,0.5028662032693656,1
1925,0.4643793347092662,0.5027662075227819,0.3411216995297937,0.5420884693276234,0.4977176635728134,0.3812892498485291,0.3344357731827981,0.651606165485241,0.7273423541160623,1
1926,0.6074813865919187,0.5596789811386692,0.7701516921954714,0.6044524203101722,0.23276012401180185,0.322810556402922,0.7790664724854802,0.6697501603270701,0.6454110959860707,1
1927,0.5319533098412682,0.7029717086977956,0.6666623849872815,0.5968037691352132,0.40942663887557706,0.4233872282229264,0.5461230325132279,0.7161462091267027,0.24867578491235726,1
1928,0.4616735407631078,0.40725082226143794,0.4846103430088828,0.40823430548599093,0.4375303468188066,0.43404307329282543,0.6206674164446996,0.5935229182945768,0.18670945505253503,1
1929,0.4450941555678561,0.43771961584686475,0.5914192468001318,0.6723972150948015,0.5284785491004137,0.6372705235357204,0.6865602013550584,0.626557760511018,0.646185099640891,1
1930,0.6478302479206381,0.8744295235838939,0.6930817889903873,0.7116031892217293,0.4977176635728134,0.5341988405112938,0.319227334955137,0.8263371108519993,0.818636743969243,1
1931,0.4665011321005464,0.33264426969178496,0.45724022609475135,0.4941079423577809,0.7428739405616201,0.44208835684365977,0.4812778970680195,0.31060957187798494,0.622429312723224,1
1933,0.7174924353159223,0.7878588693069222,0.6581781574688009,0.3277782449843314,0.34541125138420214,0.2815583615696736,0.7203226941802982,0.7178822347288047,0.4642047218509134,1
1934,0.48577860850544013,0.6740630108984835,0.2992626775295304,0.3391055323699887,0.4977176635728134,0.6169765886147829,0.5880728838900856,0.5762158334904217,0.4743826695888392,1
1935,0.5332408477210635,0.7378682328333882,0.7103838138458151,0.682219709082513,0.4824852484754432,0.6396450145624173,0.38222475257505195,0.06555054292265591,0.39390486257943136,1
1936,0.6635667110768414,0.6787414816476053,0.36757633656833383,0.2643042501201324,0.4977176635728134,0.4767540143101026,0.3732112537366508,0.8087868506629711,0.155168045527761,1
1937,0.5608266580860706,0.6191646502871124,0.6089956582822476,0.585450014865436,0.8728071678156683,0.4481609291999141,0.5243413359973682,0.3768704339812498,0.7606552030019557,1
1938,0.5684554245536851,0.676868692293709,0.39892217307997485,0.6952528443244642,0.4977176635728134,0.6003807232695988,0.47261835110222844,0.595012200975478,0.3902047023130133,1
1939,0.3956689831971317,0.4712492612172419,0.43102971050092154,0.4646298219169593,0.4977176635728134,0.727650439669394,0.5936437155010617,0.4458872488378714,0.9974434031555187,1
1940,0.4972118465336904,0.3838352266980913,0.8889678519394969,0.6895936476232926,0.09726830270530894,0.7066766605224254,0.3025904488765476,0.6106625477008881,0.2558335593633381,1
1942,0.5547145877599094,0.5486256262939964,0.41511512090594715,0.5405526005290304,0.37822593968487184,0.30452449961402583,0.6060810459323637,0.8428106810031729,0.16294647208581375,1
1943,0.4472432135444231,0.5789841277648228,0.34429530963533406,0.542855192773613,0.6291908645394056,0.45958221257820103,0.476678045201452,0.5408328211900572,0.7342563213243996,1
1944,0.5953141776895547,0.6339866921869097,0.6997934291492923,0.6162154431654547,0.4977176635728134,0.8717392864701441,0.3804921069988077,0.6270268060192082,0.3965992078172503,1
1945,0.49433407692852066,0.38050082924200446,0.5697125738484604,0.455281134559566,0.364868385995963,0.4140877062471113,0.34500766570058533,0.5785920718402817,0.2914071129316007,1
1946,0.5169487746766104,0.59994044383666,0.574826555876772,0.6317874251616247,0.6430636496365645,0.518194703120902,0.19870823309250812,0.6076110586094553,0.25802177187770176,1
1947,0.4243578211795503,0.46713912221373094,0.561077624661428,0.5225232346918912,0.9703926066003226,0.6651165231259767,0.5197911178656665,0.66267299237796,0.5807686525099396,1
1948,0.4734198703470351,0.42322729461682757,0.3778068102012987,0.4078098598767574,0.6314286539663829,0.5161261192534174,0.35925663553008225,0.6295214931097294,0.669969837690575,1
1950,0.519143857626426,0.30097827223589263,0.2552688788302889,0.6554513796082022,0.4977176635728134,0.3718416530087688,0.1135873009778667,0.49729008128691543,0.4109320833729637,1
1951,0.3746930147310223,0.2651319399684355,0.38075665103596656,0.44984665883509833,0.27828496949076836,0.4941619539524164,0.5019454880792857,0.18284886908230844,0.6138766778180897,1
1952,0.4935603683429799,0.5863747922319776,0.3062397650843448,0.6621684483665894,0.5638792447689456,0.6385316414842483,0.5269484634996936,0.528309660028508,0.3354861599698617,1
1953,0.5449215135823746,0.39706946166050466,0.45647150967567784,0.441368936258446,0.4977176635728134,0.5228663868379603,0.2401958744278067,0.526351203499197,0.3269536848778401,1
1954,0.5458937877395194,0.5083137188412359,0.6335471734464184,0.7293593731418299,0.15998096407775392,0.49417984967314266,0.7125674853453281,0.06304288814822409,0.20008884247291608,1
1955,0.5992803498696904,0.4492387400557472,0.34355222762156085,0.2330204734987112,0.41312929960867856,0.7128414241715229,0.5974729314964781,0.38093999875847356,0.7180978068888104,1
1956,0.40968465800753123,0.3383858245209572,0.46604716411171265,0.5754086166003847,0.10276075655990514,0.3500442746273794,0.4518381339124877,0.7068832790204248,0.8368281600723204,1
1957,0.6745225238427779,0.7827944618215994,0.5293474032691919,0.43449587944701357,0.38208722648607946,0.46247555464951606,0.4314897434155029,0.37633878134166465,0.4023491269424949,1
1958,0.35379354420965053,0.20261201814682622,0.46022780545541603,0.4725688566667214,0.4977176635728134,0.5101406913727736,0.4158659298791251,0.46892351146742867,0.5706312723085878,1
1959,0.5004408996620889,0.49839881971299005,0.8318172081689551,0.7405794836537856,0.1959894457426756,0.7283658852800875,0.47115186830190464,0.7335533158872333,0.18815860098669612,1
1960,0.4292607053295061,0.6176660843579599,0.4026396478292323,0.4757743543814879,0.4977176635728134,0.3832966984123069,0.34857081527031114,0.6365691972631856,0.3639594668735725,1
1961,0.12632752061745176,0.264523219949766,0.10912469241609123,0.6498993564303958,0.6801859053874714,0.31729504959048255,0.4932887396117859,0.09632235090744094,0.5312861517447947,1
1962,0.641607353144178,0.7430117837774141,0.34138710470598527,0.32168983256809863,0.8286702990964517,0.9137225472758103,0.4917149271109391,0.2773534549101612,0.684136469173088,1
1963,0.4577973116334341,0.3897011246104719,0.7871980364830318,0.7013031203773038,0.4977176635728134,0.35330840263724234,0.4606420297876266,0.5719300050471516,0.31136755506928815,1
1964,0.519143857626426,0.37664820149379274,0.4540834950237937,0.33632087130789645,0.6488481949566625,0.1730807111965352,0.4790750801922377,0.223234026715062,0.5128454750837842,1
1965,0.48268608207100266,0.3726090167695823,0.5122210360463714,0.4112350366985775,0.3560804989214479,0.6789935722013019,0.5527978589809809,0.11462894216412063,0.699815889973054,1
1966,0.40030600979373243,0.30574092366815814,0.5569118400661194,0.8057276751023538,0.14328013807010606,0.6162090705484301,0.2971093922883832,0.4845225916586932,0.3987777489784632,1
1967,0.3740377040478917,0.19619317095307537,0.3502535650343937,0.6466369265786579,0.37301974391113063,0.8954594141744329,0.5489182557139303,0.6955122386541616,0.8032008787021794,1
1968,0.519143857626426,0.3075876875763402,0.47370551311808806,0.4317295186952951,0.1317279405758907,0.463651101579755,0.5529413177899372,0.6075398052828572,0.15028767646301674,1
1970,0.6108629997276568,0.6275310180698639,0.7884344772356819,0.5856159893691684,0.29011464750171745,0.5445501028317231,0.2922349255586824,0.12829816378934922,0.7006067289727067,1
1971,0.343585421109662,0.23282145050013026,0.6126198680860582,0.5898587826637947,0.4977176635728134,0.5219779946491486,0.40629396895746434,0.49348277284046327,0.5759732288339162,1
1972,0.5121394941682044,0.507949524947448,0.7345330969921403,0.738759593053708,0.11041857501155994,0.7318026862040327,0.8044362148021273,0.6859004043366169,0.6547737691700991,1
1973,0.4482178308829921,0.3041735101103851,0.5028720295395996,0.7288065721518662,0.37392763006039753,0.7226147728049557,0.41530284966808684,0.35928799641155695,0.3419311002699901,1
1974,0.6654437433269089,0.719835147724679,0.4456593770340175,0.24473668094425013,0.6140356739645424,0.4090576818738116,0.5377631535841999,0.455879858562484,0.6663586933868251,1
1977,0.32092770078693905,0.3635089018491247,0.3826134326843145,0.9240813921701247,0.3004551196774789,0.4463508591587489,0.5452216137361887,0.5921835394654528,0.5047010815589777,1
1978,0.5845988773795121,0.815210780487819,0.7496730221815671,0.6420987908248326,0.5891555699662893,0.5414447749208976,0.3008198992312778,0.8893862335874031,0.26553200004426386,1
1979,0.4434051590603957,0.5045496698827049,0.4703795070825001,0.4369733131182337,0.5221933795031727,0.975579262868435,0.5676384576503068,0.46012961535956226,0.6212794140520554,1
1980,0.46672785631951136,0.4276373044039172,0.3100298093997637,0.4901599175839625,0.8153536409461576,0.578631728867171,0.6590033104922001,0.5947004349832218,0.5873815318871671,1
1981,0.519143857626426,0.14944086853628227,0.474124608508363,0.8070580211247622,0.4977176635728134,0.5057915016498034,0.6087522747413476,0.401696451344635,0.17309674932439623,1
1982,0.5749878929642486,0.5985368812438249,0.3177478375661076,0.3290328695391446,0.7192907857990203,0.5520211055080181,0.7136662667078775,0.49348277284046327,0.5941278960271635,1
1983,0.5455134695529172,0.7392981083466575,0.34561705646265783,0.5942749184961128,0.7288581352273468,0.4249868934220787,0.5457547986429695,0.47309925890285454,0.3613881461965407,1
1984,0.41970724381360036,0.4406948925679443,0.4502445988631223,0.5230300414910977,0.4977176635728134,0.4187174011633304,0.3893844323351671,0.7265873845029884,0.4634915350689611,1
1985,0.38283999781665884,0.42638507735876036,0.4127850405593517,0.4295004314130848,0.6743827253048519,0.3663491455073781,0.6169343373719517,0.6220094857243958,0.5009094456982887,1
1986,0.3133591791199536,0.13073473580690168,0.24253879316297575,0.2670488791727451,0.5396717949205826,0.5430582417469622,0.28986937982797933,0.7820139460779638,0.3417649782522677,1
1987,0.6323382905494777,0.5028818962052221,0.5124956271890041,0.6500135896279162,0.20389457985148227,0.34702030078051366,0.4230172817491443,0.559262213740132,0.35940760371715386,1
1988,0.41677281614458245,0.48311331530527163,0.16097641688143705,0.3346986162767666,0.6579680168881676,0.35354000668416197,0.35141766938463154,0.38132630022065017,0.6051686912226127,1
1989,0.45703382974354073,0.6738145711389695,0.3830443387001515,0.49907668679344,0.806764653963298,0.31734954665627485,0.5622293512924362,0.4164047532590677,0.7063877601343506,1
1990,0.519143857626426,0.539436882532456,0.4490989513865281,0.7013477177355154,0.6313551258326922,0.3202596782601388,0.3449633869221345,0.45106009705832945,0.6724214143446261,1
1991,0.5155149021249088,0.5602312566511655,0.5782287151608009,0.5869720521869284,0.40190140928655654,0.6290163269888774,0.5687730061117556,0.28027519117319644,0.6816095926001067,1
1992,0.5011731536204053,0.5626810462685029,0.4880724590588739,0.34152362501239175,0.4977176635728134,0.41248837769464164,0.6860095932078738,0.3529393377961939,0.48923509043528385,1
1993,0.5195353959587588,0.1843079162461551,0.8395833854265398,0.3141418132558956,0.08030452314117235,0.43102548641859634,0.4435315249648602,0.45941850485073293,0.4774595637662691,1
1994,0.6099780634063583,0.6195158243995118,0.8755918558896766,0.5830987328267733,0.5620783521824512,0.3278010851124097,0.042452827534818376,0.4867213849891956,0.8437912094928829,1
1995,0.519143857626426,0.5824146425217658,0.45155290915177493,0.36151387120648476,0.42102256690280393,0.749238432241384,0.8307628051248498,0.572143951906147,0.5665644652216526,1
1996,0.49510303096589325,0.06092114400189951,0.686612186528832,0.15586052146079163,0.09985299068983784,0.32521412123953886,0.5446647673293263,0.3917262840794356,0.2366673535944235,1
1997,0.519143857626426,0.5188488485272613,0.2795223395841634,0.5987828308655999,0.48841779073437286,0.2045040503905103,0.43748379536026677,0.34707717623615075,0.6193013732350493,1
1999,0.37231456259993606,0.4417423670273908,0.6186839081657947,0.7605285030569079,0.4143757526540764,0.16728338453897926,0.44153361773796646,0.40777834497444265,0.4227470149645025,1
2000,0.42954799102503066,0.26906995284186414,0.5047489143562457,0.2661988719056916,0.5343493865190088,0.47742251057120916,0.5809267527544846,0.3313151480248631,0.7856739373721178,1
2001,0.4524411607680862,0.22705346083044192,0.3451223895934935,0.36654645063175656,0.5679549764102387,0.8790060821073523,0.6547456111013086,0.3665621919688536,0.2718872939200612,1
2002,0.519143857626426,0.5502363208391947,0.5756357707656501,0.6108710057978783,0.3819976053879674,0.2439819934582018,0.8362123535170483,0.5261707161854524,0.5820698192370929,1
2004,0.6096180864910793,0.850067015169788,0.48501998889996234,0.38082109450595203,0.9654198454715789,0.3419956529962627,0.49913771205875646,0.5083959154381792,0.5149130908490535,1
2005,0.5342494032395627,0.40694398663275394,0.3038286194748334,0.34125814538979465,0.24403470126292331,0.4946143520950681,0.7073721517436139,0.5857787367687919,0.7559678024610674,1
2006,0.519143857626426,0.06990972835639765,0.1948924142126236,0.46238772386119825,0.4497573768197699,0.7176583866778389,0.6847571827962131,0.07029497267822733,0.46769127576931646,1
2007,0.591317271252154,0.7176051023713452,0.7884484537781625,0.5691997995381904,0.7290448065901425,0.23066212923888862,0.7306480476235977,0.5655829802015474,0.6933783772474494,1
2008,0.592459224970975,0.6711372895572596,0.4525859144213843,0.5342283955630023,0.6300237932230368,0.6839985525452296,0.4924917015499118,0.5778030898821486,0.8570285297981686,1
2009,0.519143857626426,0.583147061372263,0.4493441948315873,0.4769695283772568,0.7767926885303629,0.30457312798339875,0.33305941237750075,0.30512281003958913,0.4148397460261724,1
2010,0.6138167828940922,0.5883075495824172,0.4438145426578448,0.5212472992917632,0.4977176635728134,0.5477181732125991,0.09258400460225637,0.3625953851337679,0.34986176562876525,1
2011,0.5293564002919715,0.6265011841629134,0.4333461364006252,0.47586085143284296,0.4977176635728134,0.2225101821361721,0.7712819130313672,0.5099834470745044,0.49575171814463204,1
2012,0.5734857721041298,0.5907513542070977,0.7726312353366689,0.6349161854837232,0.7418887277068549,0.545334180011716,0.7346625618190997,0.41654583703135195,0.4372919695125182,1
2013,0.6058412255756973,0.7090691527381174,0.49197605353219714,0.5810695772536517,0.3954616603409247,0.43672039974408217,0.7151384063248736,0.18018079286990193,0.5805029066261916,1
2014,0.5573791473819895,0.4862384125565897,0.7773140124063033,0.676995677262912,0.19996351614940663,0.3292514969624573,0.757415455842026,0.661537982168082,0.2427048420754408,1
2015,0.4183676318760898,0.2929119812174901,0.6886641356321594,0.7232461041935366,0.029604595818349348,0.7361964428027347,0.3116587281115128,0.7073792033269999,0.5565498082417846,1
2016,0.49329025542728433,0.6513953109775168,0.44093616414319187,0.4922162808521174,0.7884664891884835,0.7419625540186082,0.5536552835747568,0.5123246810935576,0.6374564073071173,1
2017,0.6264562080467853,0.6867005221366114,0.4350433036821271,0.38258182551081255,0.66954992417688,0.6004405321676342,0.36940948753185515,0.3530121067007378,0.4054453149090504,1
2019,0.519143857626426,0.5260616893463964,0.2810004913988201,0.5765417158217226,0.965436028532779,0.5819356616880632,0.5417315750550167,0.45938968585020384,0.44726632135134436,1
2021,0.3890834464514664,0.39765406267853143,0.3900088835939751,0.4164801939352617,0.7565501299067653,0.46563153568874815,0.34732167575402473,0.49348277284046327,0.6329636057043149,1
2022,0.29195284727709875,0.33998521514950036,0.17627602408005322,0.5238183490925341,0.4694716827600192,0.5347737210515975,0.33429520655154976,0.8588152583683681,0.5056774888160951,1
2023,0.474870084699508,0.4486934024376015,0.3116882807210242,0.3804709522700182,0.4977176635728134,0.30316187648109955,0.6960457500440098,0.4979098865783767,0.4021955642910107,1
2024,0.7733489156955673,0.7533649637831711,0.9162007295752692,0.43415131990233463,0.26634193522527977,0.17017597702808906,0.5131449792611404,0.5738455427258424,0.5627582164231761,1
2025,0.5447147475056732,0.7238498156037686,0.6548318666747309,0.6043908940888912,0.8127817253252878,0.4161576362577869,0.4728816629138339,0.16122728126351188,0.44619493997201515,1
2027,0.519143857626426,0.47326614149920726,0.7269999278600103,0.7101487883618909,0.026251120421204716,0.8435271532299501,0.45783987271200327,0.4694326586532209,0.49392618778489944,1
2028,0.4170487375676714,0.17208500836392937,0.5617734337565979,0.31915798273365736,0.1265325419084688,0.37255865012156525,0.1833658420920915,0.49348277284046327,0.7010480412136366,1
2029,0.41074646421355765,0.6729477918663161,0.33653720292648587,0.5705819962681792,0.9219206901498753,0.5221164453654719,0.37441002658799966,0.3197192663609782,0.558756628280036,1
2030,0.5424204648764109,0.517359151963232,0.4256545861259858,0.32565937900070474,0.5218542407215578,0.4692528615746443,0.3965458831573102,0.37485492459317427,0.5759185603276702,1
2031,0.6628742907303208,0.6306341478891441,0.8594556030159878,0.5173101842440181,0.3303290208752059,0.1761949879656884,0.42692339859446693,0.6445056454329237,0.6074700809852561,1
2032,0.519143857626426,0.7577998471920426,0.797029675650492,0.5641539079379542,0.8604287133806271,0.3624003016524596,0.45064624815328924,0.08582066763486712,0.46384978404514077,1
2033,0.32794095853137295,0.20772864079484618,0.4502186280620064,0.5777670723534979,0.049116467277214644,0.6136652619859841,0.704743166105624,0.8979576393627516,0.44916583965234674,1
2034,0.519143857626426,0.6013660117209267,0.5744046723962106,0.6894739844325403,0.5345991164644136,0.2852706701025492,0.31692361154184134,0.4698776446399825,0.5572409540365016,1
2035,0.519143857626426,0.26983090740839555,0.5734288739362158,0.4583948012297681,0.4977176635728134,0.5895977756700708,0.48694087180109724,0.3196250449617435,0.6272801498238499,1
2036,0.398600145844399,0.37387069967962516,0.4539819695408805,0.4045321951435595,0.797164319951634,0.3845677962273496,0.3521114729092192,0.43470253891629845,0.4200506921429809,1
2037,0.451569398543424,0.5304311241301966,0.5803324721705871,0.7896423699027496,0.4502740131269402,0.7046973782862057,0.6882597319699433,0.7866174434210278,0.7909595747926993,1
2038,0.6339020465293648,0.6784690845919785,0.6147072279562122,0.4684953927222594,0.5698955121317163,0.2534689469120574,0.48869891708012425,0.07342795879922911,0.7063758157947442,1
2039,0.5411285270750986,0.7122065222082158,0.2787967204174141,0.35254658446558157,0.6312263195076937,0.37532533497717685,0.781214698880469,0.6617029055383907,0.5092345753659148,1
2040,0.5001126106537193,0.5096507624790165,0.3706178014541491,0.4756853399389328,0.6100700314242675,0.6002340808173293,0.6620455684419827,0.40996358560250185,0.3302840548015202,1
2041,0.44866774014064587,0.37092306737461184,0.7199951611944247,0.6046497165931335,0.4977176635728134,0.5888625439721664,0.3259498664823459,0.26023128596177575,0.44229695199642555,1
2042,0.6049517354828647,0.5416309139769362,0.47853688134944156,0.5648746053649911,0.49296652893605186,0.4939014967566106,0.6453482601874759,0.2711758421247657,0.41310972953982317,1
2043,0.5760189255450424,0.6689156265304057,0.32727376738906844,0.44997985570959226,0.7893544303542793,0.6203392350122571,0.19704668067506262,0.4409457659793351,0.5664021292983773,1
2044,0.6185702763155625,0.6048562987605972,0.41993744662710486,0.41692776214862837,0.3659263405464369,0.4516543302334542,0.6410367049166769,0.3638610523703509,0.3986976421158619,1
2045,0.4479223220064211,0.22679434087174485,0.5633037609708482,0.67732507292749,0.047622626039122616,0.28489443195142244,0.5915381416263094,0.537590441925185,0.3830175412246706,1
2046,0.41569520291225504,0.17368352694304387,0.8090932681419265,0.6879912703955277,0.4977176635728134,0.604074502263422,0.8913240400429697,0.3418510450425896,0.4562791946953271,1
2047,0.7318059237611809,0.7563724601318154,0.3973954066222434,0.19492350155654292,0.5527162210732599,0.4911988747889341,0.5542016133261868,0.6735797342152664,0.2769866656572252,1
2048,0.5664843941950336,0.7222179204396797,0.5023622743420537,0.5903585353297871,0.4977176635728134,0.3978093989637245,0.49990048341201543,0.49348277284046327,0.6628270181226903,1
2049,0.2931019380934793,0.4112239205260429,0.4926712838086558,0.736212654721734,0.4977176635728134,0.38801225065173445,0.28877374906225145,0.4553698215346672,0.3278465964518687,1
2050,0.531371099804754,0.30036855632265846,0.6826874340752299,0.5922439078675185,0.10116754315625194,0.6077078380973437,0.3878410135978593,0.7041311921913123,1.0,1
2051,0.5654523730058405,0.6249578517463891,0.20756623511479888,0.220085016540293,0.5559558477377115,0.6647011357155955,0.3277654545691503,0.32729699891386277,0.4455201413002173,1
2052,0.3485715889821734,0.25500754492160504,0.5030067322300774,0.6736089537978487,0.4977176635728134,0.570776243079031,0.5643401843303113,0.49348277284046327,0.5014571504226626,1
2053,0.20855882244793209,0.05216239119397891,0.17220169515639402,0.45388658436624923,0.5101531666996211,0.6070121583928018,0.4100531444621132,0.6548758208215021,0.7754282343585616,1
2054,0.519143857626426,0.8788834996776067,0.33539891847787406,0.6755876978905763,0.7125622751510339,0.5984630666702976,0.5128595185923679,0.1705651949785099,0.32184847015021195,1
2055,0.3965400756939311,0.3933810519208462,0.5836668420230585,0.8338521391689383,0.307786978673745,0.601983451997918,0.6884878369620206,0.38478739052653826,0.30095168772204295,1
2056,0.5931236009947123,0.5557441786135052,0.2555541147895027,0.13191289171482518,0.6680109375809402,0.4570718908245813,0.30445970626911534,0.702199511738706,0.6451701442242177,1
2057,0.5079391485622978,0.46465823270852935,0.5653493169647631,0.4340314364913958,0.38637711664295044,0.48276031007144754,0.4178701260470314,0.6430996872374094,0.6264301903800003,1
2059,0.4272014123027163,0.38662835802508666,0.5918006161487351,0.7821205218719116,0.4977176635728134,0.653653035830064,0.4134830828773844,0.6405486919584243,0.612858761250027,1
2060,0.40980487864683557,0.25791589970967493,0.29694861184824217,0.4791888030396938,0.20943663045561328,0.35118303281700075,0.5722245314340094,0.45802517869913345,0.445448069439987,1
2061,0.5600720878442389,0.4879378854553925,0.7457127288971688,0.5556138103451892,0.4977176635728134,0.7374896710344235,0.6667480811999598,0.14681259813328526,0.3970789841561809,1
2062,0.519143857626426,0.6589110205308782,0.7251931636389078,0.7120312123459038,0.2696397911323032,0.34538182097286074,0.4153290636138521,0.3077783436873276,0.696299424863687,1
2063,0.5028976623966074,0.6578529486495677,0.38404232089797674,0.7656668796615951,0.41207775567305893,0.5342965689545811,0.6245404851611921,0.638812596555084,0.6917422463574123,1
2064,0.48611038567320014,0.5049882273262967,0.2685214750436416,0.6113830074224761,0.5532031880531304,0.2261544108632178,0.4994904736415307,0.5488974006707793,0.47028758196263126,0
2065,0.519143857626426,0.4219257156058466,0.7265371550367735,0.6645271801358753,0.18547170128330584,0.921509434094824,0.16630914959670143,0.3088035270945794,0.8597569755319087,0
2066,0.6921282664364777,0.6638082736587256,0.45395652535129793,0.5260386721525347,0.21754360578142296,0.38255257329854575,0.5801543558461848,0.8284670099892375,0.5446269489748425,0
2069,0.8625571129685858,0.3033960552649665,0.7297772121684368,0.5287029647780702,0.4977176635728134,0.6579764408122523,0.4131093765368471,0.37484543583267194,0.6396469540731379,0
2070,0.8024607974472745,0.32238076575644664,0.48732150738050517,0.6035472122568928,0.4977176635728134,0.5218284638659201,0.716212139969295,0.5781175094353013,0.6279351584109006,0
2072,0.5352607060123041,0.37650407206464526,0.5248029979197013,0.7560725864903375,0.44012802782774907,0.6139639565232846,0.48125128936726885,0.3549202766359796,0.2142829599467827,0
2074,0.07026383922380092,0.5023606923464659,0.21625332061413782,0.9756382649425506,0.4977176635728134,0.20875152180822446,0.8128988270244716,0.6836676553027726,0.5908951358166552,0
2075,0.2191567041731234,0.7397521509240326,0.6012964085838101,0.04790696234571099,0.7708735653467143,0.819118795958576,0.4128803603946195,0.2248763038089412,0.3917841918623422,0
2076,0.5283898218923611,0.4413317196573073,0.5455285218566085,0.5098533425319293,0.4977176635728134,0.3208390314554473,0.30801897621051194,0.43385283903935756,0.5685671781050754,0
2077,0.842162072403026,0.42000461830703867,0.5090934315869383,0.5363221587648457,0.812103216411855,0.5208798505088603,0.5591983457128464,0.22627836513994604,0.5043139016350527,0
2078,0.9098723213291662,0.5168326214802617,0.7398753324339284,0.3721739201629991,0.4977176635728134,0.5758928262336797,0.5985581118823652,0.6192799824423054,0.21924097244313273,0
2079,0.519143857626426,0.42354492594793025,0.4413477880053497,0.5496499408846229,0.4977176635728134,0.2037139588112845,0.4217014862527647,0.49348277284046327,0.2719919351211076,0
2080,0.44702644139016423,0.4995157007083803,0.5276282136381356,0.5611818163026193,0.3583077225923089,0.6620344668596164,0.3509098908638864,0.06525920455974914,0.38668267204374535,0
2081,0.45812135016109135,0.9137652580078998,0.3365898279887724,0.4917941785454522,0.4977176635728134,0.43504017419538205,0.36931349262831137,0.4919770130226138,0.33302523966024755,0
